Submitted batch job 9193
STARTING SLURM JOB

Mon Feb 23 18:29:17 CET 2026
(30, 30)
iter=0 speedup=1.0505 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=1 speedup=0.8974 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=2 speedup=0.9890 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=3 speedup=0.9938 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=4 speedup=1.0021 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=5 speedup=1.0029 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=6 speedup=0.9946 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=7 speedup=1.0077 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=8 speedup=1.0029 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=9 speedup=0.9611 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=10 speedup=0.9828 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=11 speedup=0.9580 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=12 speedup=0.9723 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=13 speedup=0.9582 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=14 speedup=1.0094 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=15 speedup=1.0030 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=16 speedup=0.9796 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=17 speedup=1.0005 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=18 speedup=1.0080 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=19 speedup=1.0077 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=20 speedup=0.9989 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=21 speedup=1.0038 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=22 speedup=0.9953 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=23 speedup=0.9981 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=24 speedup=1.0064 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=25 speedup=0.9770 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=26 speedup=0.9320 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=27 speedup=0.9990 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=28 speedup=0.9982 loss=0.0000e+00 parameters=0 data size=0
