Submitted batch job 9173
STARTING SLURM JOB

Mon Feb 23 16:45:16 CET 2026
(30, 30)
iter=0 speedup=1.0043 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=1 speedup=0.9948 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=2 speedup=0.9947 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=3 speedup=0.9913 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=4 speedup=0.9969 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=5 speedup=0.9993 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=6 speedup=1.0017 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=7 speedup=1.0042 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=8 speedup=0.9903 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=9 speedup=1.0014 loss=0.0000e+00 parameters=0 data size=0
                                                              
iter=10 speedup=1.0000 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=11 speedup=0.9893 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=12 speedup=0.9953 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=13 speedup=0.9951 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=14 speedup=0.9985 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=15 speedup=0.9997 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=16 speedup=0.9976 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=17 speedup=0.9939 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=18 speedup=1.0059 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=19 speedup=1.0034 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=20 speedup=0.9857 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=21 speedup=0.9975 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=22 speedup=0.9916 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=23 speedup=0.9997 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=24 speedup=0.9983 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=25 speedup=1.0023 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=26 speedup=1.0017 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=27 speedup=0.9988 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=28 speedup=0.9820 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=29 speedup=0.9949 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=30 speedup=1.0116 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=0.0000e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.0339e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=9.2124e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.7662e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.0990e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=7.3754e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.7994e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.0886e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=6.7278e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.1887e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=8.4724e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=7.5342e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.0504e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=5.9338e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=5.9540e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.7965e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.4017e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.8004e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=6.9308e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.8847e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=5.3737e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.5671e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.3560e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.5975e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.5964e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.2329e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.6075e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.3758e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.6443e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.1456e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=1.1139e+00 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.4698e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.0353e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.9540e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.8410e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.1648e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=9.6820e-02 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.3012e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.8281e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=6.0429e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.5429e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.7883e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.2887e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=4.0965e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.4851e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=3.0479e-01 parameters=0 data size=0
                                                               
iter=31 speedup=1.0123 loss=2.9429e-01 parameters=0 data size=0
                                                               
