timestamp,idx,gpu_util_pct,mem_used_pct
1775838760.786787288,0,0,0.00
1775838760.786787288,1,0,0.00
1775838761.810887712,0,0,0.00
1775838761.810887712,1,0,0.00
1775838762.832989674,0,0,0.00
1775838762.832989674,1,0,0.00
1775838763.853517769,0,0,0.00
1775838763.853517769,1,0,0.00
1775838764.875339748,0,0,0.00
1775838764.875339748,1,0,0.00
1775838765.896565113,0,0,0.00
1775838765.896565113,1,0,0.00
1775838766.918188182,0,0,0.00
1775838766.918188182,1,0,0.00
1775838767.938967102,0,0,0.00
1775838767.938967102,1,0,0.00
1775838768.960616317,0,0,0.00
1775838768.960616317,1,0,0.00
1775838769.982608519,0,0,0.00
1775838769.982608519,1,0,0.00
1775838771.005460158,0,0,0.00
1775838771.005460158,1,0,0.00
1775838772.026145249,0,0,0.00
1775838772.026145249,1,0,0.00
1775838773.048393512,0,0,0.00
1775838773.048393512,1,0,0.00
1775838774.069401396,0,0,0.01
1775838774.069401396,1,0,0.01
1775838775.090012243,0,0,0.96
1775838775.090012243,1,0,0.01
1775838776.110735596,0,0,0.96
1775838776.110735596,1,0,0.01
1775838777.133086166,0,0,0.96
1775838777.133086166,1,0,0.01
1775838778.153667713,0,0,0.96
1775838778.153667713,1,0,0.01
1775838779.175128366,0,0,0.96
1775838779.175128366,1,0,0.01
1775838780.196573491,0,0,0.96
1775838780.196573491,1,0,0.01
1775838781.217926827,0,0,0.96
1775838781.217926827,1,0,0.01
1775838782.238198442,0,0,0.96
1775838782.238198442,1,0,0.01
1775838783.258887081,0,0,0.96
1775838783.258887081,1,0,0.01
1775838784.279872254,0,0,0.96
1775838784.279872254,1,0,0.01
1775838785.299510206,0,0,0.96
1775838785.299510206,1,0,0.01
1775838786.320336122,0,0,0.96
1775838786.320336122,1,0,0.01
1775838787.342256808,0,0,0.96
1775838787.342256808,1,0,0.01
1775838788.363367531,0,0,0.96
1775838788.363367531,1,0,0.01
1775838789.385417974,0,0,0.96
1775838789.385417974,1,0,0.01
1775838790.406736671,0,0,0.96
1775838790.406736671,1,0,0.01
1775838791.426731138,0,0,0.96
1775838791.426731138,1,0,0.01
1775838792.448521644,0,0,0.96
1775838792.448521644,1,0,0.01
1775838793.471220774,0,0,0.96
1775838793.471220774,1,0,0.01
1775838794.491650416,0,0,0.96
1775838794.491650416,1,0,0.01
1775838795.512885236,0,0,0.96
1775838795.512885236,1,0,0.01
1775838796.532711361,0,0,0.96
1775838796.532711361,1,0,0.01
1775838797.555123493,0,0,0.96
1775838797.555123493,1,0,0.01
1775838798.576129433,0,0,0.96
1775838798.576129433,1,0,0.01
1775838799.598147217,0,0,0.96
1775838799.598147217,1,0,0.01
1775838800.619155968,0,0,0.96
1775838800.619155968,1,0,0.01
1775838801.640129623,0,0,0.96
1775838801.640129623,1,0,0.01
1775838802.660740162,0,0,0.96
1775838802.660740162,1,0,0.01
1775838803.682394557,0,0,0.96
1775838803.682394557,1,0,0.01
1775838804.702014849,0,0,0.96
1775838804.702014849,1,0,0.01
1775838805.724204421,0,0,0.96
1775838805.724204421,1,0,0.01
1775838806.745046102,0,0,0.96
1775838806.745046102,1,0,0.01
1775838807.766775940,0,0,0.96
1775838807.766775940,1,0,0.01
1775838808.787821478,0,0,0.96
1775838808.787821478,1,0,0.01
1775838809.809253440,0,0,0.96
1775838809.809253440,1,0,0.01
1775838810.830871109,0,0,0.96
1775838810.830871109,1,0,0.01
1775838811.850577574,0,0,0.96
1775838811.850577574,1,0,0.01
1775838812.871609721,0,0,0.96
1775838812.871609721,1,0,0.01
1775838813.892675972,0,0,0.96
1775838813.892675972,1,0,0.01
1775838814.914462950,0,0,0.96
1775838814.914462950,1,0,0.01
1775838815.934675783,0,0,0.96
1775838815.934675783,1,0,0.01
1775838816.956673080,0,0,0.96
1775838816.956673080,1,0,0.01
1775838817.977377001,0,0,0.96
1775838817.977377001,1,0,0.01
1775838818.998984534,0,0,0.96
1775838818.998984534,1,0,0.01
1775838820.020402846,0,0,0.96
1775838820.020402846,1,0,0.01
1775838821.041079004,0,0,0.96
1775838821.041079004,1,0,0.01
1775838822.062090755,0,0,0.96
1775838822.062090755,1,0,0.01
1775838823.082900359,0,0,0.96
1775838823.082900359,1,0,0.01
1775838824.105094403,0,0,0.96
1775838824.105094403,1,0,0.01
1775838825.126232773,0,0,0.96
1775838825.126232773,1,0,0.01
1775838826.147248791,0,0,0.96
1775838826.147248791,1,0,0.01
1775838827.168597199,0,0,0.96
1775838827.168597199,1,0,0.01
1775838828.189797145,0,0,0.96
1775838828.189797145,1,0,0.01
1775838829.210046799,0,0,0.96
1775838829.210046799,1,0,0.01
1775838830.228896762,0,0,0.96
1775838830.228896762,1,0,0.01
1775838831.250476275,0,0,0.96
1775838831.250476275,1,0,0.01
1775838832.269676850,0,0,0.96
1775838832.269676850,1,0,0.01
1775838833.290729717,0,0,0.96
1775838833.290729717,1,0,0.01
1775838834.312169510,0,0,0.96
1775838834.312169510,1,0,0.01
1775838835.334169751,0,0,0.96
1775838835.334169751,1,0,0.01
1775838836.355212636,0,0,0.96
1775838836.355212636,1,0,0.01
1775838837.376173441,0,0,0.96
1775838837.376173441,1,0,0.01
1775838838.397587626,0,0,0.96
1775838838.397587626,1,0,0.01
1775838839.419344754,0,0,0.96
1775838839.419344754,1,0,0.01
1775838840.441120357,0,0,0.96
1775838840.441120357,1,0,0.01
1775838841.462220156,0,0,0.96
1775838841.462220156,1,0,0.01
1775838842.483598239,0,0,0.96
1775838842.483598239,1,0,0.01
1775838843.505035044,0,0,0.96
1775838843.505035044,1,0,0.01
1775838844.526152105,0,0,0.96
1775838844.526152105,1,0,0.01
1775838845.547884363,0,0,0.96
1775838845.547884363,1,0,0.01
1775838846.568843341,0,0,0.96
1775838846.568843341,1,0,0.01
1775838847.589773642,0,0,0.96
1775838847.589773642,1,0,0.01
1775838848.610379149,0,0,0.96
1775838848.610379149,1,0,0.01
1775838849.631690924,0,0,0.96
1775838849.631690924,1,0,0.01
1775838850.651846747,0,0,0.96
1775838850.651846747,1,0,0.01
1775838851.672838534,0,0,0.96
1775838851.672838534,1,0,0.01
1775838852.694783928,0,0,0.96
1775838852.694783928,1,0,0.01
1775838853.715287285,0,0,0.96
1775838853.715287285,1,0,0.01
1775838854.737635493,0,0,0.96
1775838854.737635493,1,0,0.01
1775838855.757351058,0,0,0.96
1775838855.757351058,1,0,0.01
1775838856.779288343,0,0,0.96
1775838856.779288343,1,0,0.01
1775838857.798656625,0,0,0.96
1775838857.798656625,1,0,0.01
1775838858.820366359,0,0,0.96
1775838858.820366359,1,0,0.01
1775838859.840841765,0,0,0.96
1775838859.840841765,1,0,0.01
1775838860.862374598,0,0,0.96
1775838860.862374598,1,0,0.01
1775838861.883898207,0,0,0.96
1775838861.883898207,1,0,0.01
1775838862.906230136,0,0,0.96
1775838862.906230136,1,0,0.01
1775838863.927159515,0,0,0.96
1775838863.927159515,1,0,0.01
1775838864.948300278,0,0,0.96
1775838864.948300278,1,0,0.01
1775838865.968816328,0,0,0.96
1775838865.968816328,1,0,0.01
1775838866.990188287,0,0,0.96
1775838866.990188287,1,0,0.01
1775838868.010552980,0,0,0.96
1775838868.010552980,1,0,0.01
1775838869.032560225,0,0,0.96
1775838869.032560225,1,0,0.01
1775838870.054403910,0,0,0.96
1775838870.054403910,1,0,0.01
1775838871.076207253,0,0,0.96
1775838871.076207253,1,0,0.01
1775838872.096353078,0,0,0.96
1775838872.096353078,1,0,0.01
1775838873.118109266,0,0,0.96
1775838873.118109266,1,0,0.01
1775838874.138377666,0,0,0.96
1775838874.138377666,1,0,0.01
1775838875.160846516,0,0,0.96
1775838875.160846516,1,0,0.01
1775838876.181803140,0,0,0.96
1775838876.181803140,1,0,0.01
1775838877.203742529,0,0,0.96
1775838877.203742529,1,0,0.01
1775838878.226083630,0,0,0.96
1775838878.226083630,1,0,0.01
1775838879.247447336,0,0,0.96
1775838879.247447336,1,0,0.01
1775838880.268945321,0,0,0.96
1775838880.268945321,1,0,0.01
1775838881.289179517,0,0,0.96
1775838881.289179517,1,0,0.01
1775838882.309808046,0,0,0.96
1775838882.309808046,1,0,0.01
1775838883.329979842,0,0,0.96
1775838883.329979842,1,0,0.01
1775838884.350793825,0,0,0.96
1775838884.350793825,1,0,0.01
1775838885.372374291,0,0,0.96
1775838885.372374291,1,0,0.01
1775838886.394451048,0,0,0.96
1775838886.394451048,1,0,0.01
1775838887.415136774,0,0,0.96
1775838887.415136774,1,0,0.01
1775838888.436534769,0,0,0.96
1775838888.436534769,1,0,0.01
1775838889.456502806,0,0,0.96
1775838889.456502806,1,0,0.01
1775838890.478208476,0,0,0.96
1775838890.478208476,1,0,0.01
1775838891.498011441,0,0,0.96
1775838891.498011441,1,0,0.01
1775838892.519579075,0,0,0.96
1775838892.519579075,1,0,0.01
1775838893.541268464,0,0,0.96
1775838893.541268464,1,0,0.01
1775838894.562969404,0,0,0.96
1775838894.562969404,1,0,0.01
1775838895.583366519,0,0,0.96
1775838895.583366519,1,0,0.01
1775838896.605786253,0,0,0.96
1775838896.605786253,1,0,0.01
1775838897.627302033,0,0,0.96
1775838897.627302033,1,0,0.01
1775838898.648152942,0,0,0.96
1775838898.648152942,1,0,0.01
1775838899.668760025,0,0,0.96
1775838899.668760025,1,0,0.01
1775838900.689412743,0,0,0.96
1775838900.689412743,1,0,0.01
1775838901.709849168,0,0,0.96
1775838901.709849168,1,0,0.01
1775838902.731895731,0,0,0.96
1775838902.731895731,1,0,0.01
1775838903.753190433,0,0,0.96
1775838903.753190433,1,0,0.01
1775838904.774298577,0,0,0.96
1775838904.774298577,1,0,0.01
1775838905.795248620,0,0,0.96
1775838905.795248620,1,0,0.01
1775838906.816213637,0,0,0.96
1775838906.816213637,1,0,0.01
1775838907.837498634,0,0,0.96
1775838907.837498634,1,0,0.01
1775838908.859220075,0,0,0.96
1775838908.859220075,1,0,0.01
1775838909.880256489,0,0,0.96
1775838909.880256489,1,0,0.01
1775838910.902607148,0,0,0.96
1775838910.902607148,1,0,0.01
1775838911.924370026,0,0,0.96
1775838911.924370026,1,0,0.01
1775838912.946836317,0,0,0.96
1775838912.946836317,1,0,0.01
1775838913.967841075,0,0,0.96
1775838913.967841075,1,0,0.01
1775838914.989330581,0,0,0.96
1775838914.989330581,1,0,0.01
1775838916.010477531,0,0,0.96
1775838916.010477531,1,0,0.01
1775838917.031234892,0,0,0.96
1775838917.031234892,1,0,0.01
1775838918.052781090,0,0,0.96
1775838918.052781090,1,0,0.01
1775838919.073715339,0,0,0.96
1775838919.073715339,1,0,0.01
1775838920.095339802,0,0,0.96
1775838920.095339802,1,0,0.01
1775838921.117815507,0,0,0.96
1775838921.117815507,1,0,0.01
1775838922.137586960,0,0,0.96
1775838922.137586960,1,0,0.01
1775838923.159233484,0,0,0.96
1775838923.159233484,1,0,0.01
1775838924.179815553,0,0,0.96
1775838924.179815553,1,0,0.01
1775838925.200254926,0,0,0.96
1775838925.200254926,1,0,0.01
1775838926.221061597,0,0,0.96
1775838926.221061597,1,0,0.01
1775838927.241495499,0,0,0.96
1775838927.241495499,1,0,0.01
1775838928.263063723,0,0,0.96
1775838928.263063723,1,0,0.01
1775838929.284097954,0,0,0.96
1775838929.284097954,1,0,0.01
1775838930.305775514,0,0,0.96
1775838930.305775514,1,0,0.01
1775838931.327382210,0,0,0.96
1775838931.327382210,1,0,0.01
1775838932.348439115,0,0,0.96
1775838932.348439115,1,0,0.01
1775838933.370247825,0,0,0.96
1775838933.370247825,1,0,0.01
1775838934.390911607,0,0,0.96
