timestamp,idx,gpu_util_pct,mem_used_pct
1773003820.166092527,0,0,0.00
1773003820.166092527,1,0,0.00
1773003821.189436805,0,0,0.00
1773003821.189436805,1,0,0.00
1773003822.210843318,0,0,0.00
1773003822.210843318,1,0,0.00
1773003823.232275795,0,0,0.00
1773003823.232275795,1,0,0.00
1773003824.253651392,0,0,0.00
1773003824.253651392,1,0,0.00
1773003825.274785623,0,0,0.00
1773003825.274785623,1,0,0.00
1773003826.295212573,0,0,0.00
1773003826.295212573,1,0,0.00
1773003827.317132264,0,0,0.00
1773003827.317132264,1,0,0.00
1773003828.339550310,0,0,0.96
1773003828.339550310,1,0,0.01
1773003829.360694055,0,0,0.96
1773003829.360694055,1,0,0.01
1773003830.382172220,0,0,0.96
1773003830.382172220,1,0,0.01
1773003831.404294018,0,0,0.96
1773003831.404294018,1,0,0.01
1773003832.426576676,0,0,0.96
1773003832.426576676,1,0,0.01
1773003833.448137113,0,0,0.96
1773003833.448137113,1,0,0.01
1773003834.469198883,0,0,0.96
1773003834.469198883,1,0,0.01
1773003835.490846728,0,0,0.96
1773003835.490846728,1,0,0.01
1773003836.512188791,0,0,0.96
1773003836.512188791,1,0,0.01
1773003837.533511534,0,0,0.96
1773003837.533511534,1,0,0.01
1773003838.554645408,0,0,0.96
1773003838.554645408,1,0,0.01
1773003839.576888614,0,0,0.96
1773003839.576888614,1,0,0.01
1773003840.597960902,0,0,0.96
1773003840.597960902,1,0,0.01
1773003841.619181218,0,0,0.96
1773003841.619181218,1,0,0.01
1773003842.640511685,0,0,0.96
1773003842.640511685,1,0,0.01
1773003843.661500593,0,0,0.96
1773003843.661500593,1,0,0.01
1773003844.683652535,0,0,0.96
1773003844.683652535,1,0,0.01
1773003845.704958278,0,0,0.96
1773003845.704958278,1,0,0.01
1773003846.726259401,0,0,0.96
1773003846.726259401,1,0,0.01
1773003847.748950168,0,0,0.96
1773003847.748950168,1,0,0.01
1773003848.770156275,0,0,0.96
1773003848.770156275,1,0,0.01
1773003849.791303609,0,0,0.96
1773003849.791303609,1,0,0.01
