timestamp,idx,gpu_util_pct,mem_used_pct
1776861694.661921508,0,0,0.00
1776861694.661921508,1,0,0.00
1776861694.661921508,2,0,0.00
1776861694.661921508,3,0,0.00
1776861695.697557663,0,0,0.00
1776861695.697557663,1,0,0.00
1776861695.697557663,2,0,0.00
1776861695.697557663,3,0,0.00
1776861696.733106712,0,0,0.00
1776861696.733106712,1,0,0.00
1776861696.733106712,2,0,0.00
1776861696.733106712,3,0,0.00
1776861697.767714732,0,0,0.00
1776861697.767714732,1,0,0.00
1776861697.767714732,2,0,0.00
1776861697.767714732,3,0,0.00
1776861698.801704166,0,0,0.00
1776861698.801704166,1,0,0.00
1776861698.801704166,2,0,0.00
1776861698.801704166,3,0,0.00
1776861699.837167922,0,0,0.00
1776861699.837167922,1,0,0.00
1776861699.837167922,2,0,0.00
1776861699.837167922,3,0,0.00
1776861700.871787633,0,0,0.00
1776861700.871787633,1,0,0.00
1776861700.871787633,2,0,0.00
1776861700.871787633,3,0,0.00
1776861701.907331740,0,0,0.00
1776861701.907331740,1,0,0.00
1776861701.907331740,2,0,0.00
1776861701.907331740,3,0,0.00
1776861702.941348838,0,0,0.00
1776861702.941348838,1,0,0.00
1776861702.941348838,2,0,0.00
1776861702.941348838,3,0,0.00
1776861703.976102492,0,0,0.00
1776861703.976102492,1,0,0.00
1776861703.976102492,2,0,0.00
1776861703.976102492,3,0,0.00
1776861705.010973684,0,0,0.00
1776861705.010973684,1,0,0.00
1776861705.010973684,2,0,0.00
1776861705.010973684,3,0,0.00
1776861706.045330532,0,0,0.00
1776861706.045330532,1,0,0.00
1776861706.045330532,2,0,0.00
1776861706.045330532,3,0,0.00
1776861707.079736729,0,0,0.00
1776861707.079736729,1,0,0.00
1776861707.079736729,2,0,0.00
1776861707.079736729,3,0,0.00
1776861708.113571190,0,0,0.00
1776861708.113571190,1,0,0.00
1776861708.113571190,2,0,0.00
1776861708.113571190,3,0,0.00
1776861709.147312431,0,0,0.00
1776861709.147312431,1,0,0.00
1776861709.147312431,2,0,0.00
1776861709.147312431,3,0,0.00
1776861710.182735820,0,0,0.00
1776861710.182735820,1,0,0.00
1776861710.182735820,2,0,0.00
1776861710.182735820,3,0,0.00
1776861711.216817007,0,0,0.00
1776861711.216817007,1,0,0.00
1776861711.216817007,2,0,0.00
1776861711.216817007,3,0,0.00
1776861712.252416145,0,0,0.00
1776861712.252416145,1,0,0.00
1776861712.252416145,2,0,0.00
1776861712.252416145,3,0,0.00
1776861713.286836903,0,0,0.00
1776861713.286836903,1,0,0.00
1776861713.286836903,2,0,0.00
1776861713.286836903,3,0,0.00
1776861714.321770100,0,0,0.00
1776861714.321770100,1,0,0.00
1776861714.321770100,2,0,0.00
1776861714.321770100,3,0,0.00
1776861715.355649087,0,0,0.00
1776861715.355649087,1,0,0.00
1776861715.355649087,2,0,0.00
1776861715.355649087,3,0,0.00
1776861716.390244678,0,0,0.00
1776861716.390244678,1,0,0.00
1776861716.390244678,2,0,0.00
1776861716.390244678,3,0,0.00
1776861717.424886150,0,0,0.00
1776861717.424886150,1,0,0.00
1776861717.424886150,2,0,0.00
1776861717.424886150,3,0,0.00
1776861718.459836831,0,0,0.00
1776861718.459836831,1,0,0.00
1776861718.459836831,2,0,0.00
1776861718.459836831,3,0,0.00
1776861719.493449313,0,0,0.00
1776861719.493449313,1,0,0.00
1776861719.493449313,2,0,0.00
1776861719.493449313,3,0,0.00
1776861720.526594037,0,0,0.00
1776861720.526594037,1,0,0.00
1776861720.526594037,2,0,0.00
1776861720.526594037,3,0,0.00
1776861721.561315917,0,0,0.00
1776861721.561315917,1,0,0.00
1776861721.561315917,2,0,0.00
1776861721.561315917,3,0,0.00
1776861722.593665664,0,0,0.00
1776861722.593665664,1,0,0.00
1776861722.593665664,2,0,0.00
1776861722.593665664,3,0,0.00
1776861723.626822900,0,0,0.00
1776861723.626822900,1,0,0.00
1776861723.626822900,2,0,0.00
1776861723.626822900,3,0,0.00
1776861724.661961414,0,0,0.00
1776861724.661961414,1,0,0.00
1776861724.661961414,2,0,0.00
1776861724.661961414,3,0,0.00
1776861725.695145990,0,0,0.00
1776861725.695145990,1,0,0.00
1776861725.695145990,2,0,0.00
1776861725.695145990,3,0,0.00
1776861726.728533184,0,0,0.00
1776861726.728533184,1,0,0.00
1776861726.728533184,2,0,0.00
1776861726.728533184,3,0,0.00
1776861727.761635315,0,0,0.00
1776861727.761635315,1,0,0.00
1776861727.761635315,2,0,0.00
1776861727.761635315,3,0,0.00
1776861728.796245125,0,0,0.00
1776861728.796245125,1,0,0.00
1776861728.796245125,2,0,0.00
1776861728.796245125,3,0,0.00
1776861729.832062358,0,0,0.00
1776861729.832062358,1,0,0.00
1776861729.832062358,2,0,0.00
1776861729.832062358,3,0,0.00
1776861730.867391619,0,0,0.00
1776861730.867391619,1,0,0.00
1776861730.867391619,2,0,0.00
1776861730.867391619,3,0,0.00
1776861731.902174644,0,0,0.00
1776861731.902174644,1,0,0.00
1776861731.902174644,2,0,0.00
1776861731.902174644,3,0,0.00
1776861732.936975586,0,0,0.00
1776861732.936975586,1,0,0.00
1776861732.936975586,2,0,0.00
1776861732.936975586,3,0,0.00
1776861733.971484418,0,0,0.00
1776861733.971484418,1,0,0.00
1776861733.971484418,2,0,0.00
1776861733.971484418,3,0,0.00
1776861735.005722680,0,0,0.00
1776861735.005722680,1,0,0.00
1776861735.005722680,2,0,0.00
1776861735.005722680,3,0,0.00
1776861736.039312874,0,0,0.00
1776861736.039312874,1,0,0.00
1776861736.039312874,2,0,0.00
1776861736.039312874,3,0,0.00
1776861737.073996992,0,0,0.00
1776861737.073996992,1,0,0.00
1776861737.073996992,2,0,0.00
1776861737.073996992,3,0,0.00
1776861738.108559544,0,0,0.00
1776861738.108559544,1,0,0.00
1776861738.108559544,2,0,0.00
1776861738.108559544,3,0,0.00
1776861739.142027626,0,0,0.00
1776861739.142027626,1,0,0.00
