timestamp,idx,gpu_util_pct,mem_used_pct
1773029740.107974591,0,0,0.00
1773029740.107974591,1,0,0.00
1773029741.130387299,0,0,0.00
1773029741.130387299,1,0,0.00
1773029742.150498087,0,0,0.00
1773029742.150498087,1,0,0.00
1773029743.172250971,0,0,0.00
1773029743.172250971,1,0,0.00
1773029744.193336697,0,0,0.00
1773029744.193336697,1,0,0.00
1773029745.213793196,0,0,0.00
1773029745.213793196,1,0,0.00
1773029746.235181096,0,0,0.00
1773029746.235181096,1,0,0.00
1773029747.256374078,0,0,0.00
1773029747.256374078,1,0,0.00
1773029748.277939353,0,0,0.96
1773029748.277939353,1,0,0.01
1773029749.300113382,0,0,0.96
1773029749.300113382,1,0,0.01
1773029750.322730871,0,0,0.96
1773029750.322730871,1,0,0.01
1773029751.343720389,0,0,0.96
1773029751.343720389,1,0,0.01
1773029752.364607006,0,0,0.96
1773029752.364607006,1,0,0.01
1773029753.385775303,0,0,0.96
1773029753.385775303,1,0,0.01
1773029754.407943975,0,0,0.96
1773029754.407943975,1,0,0.01
1773029755.429681074,0,0,0.96
1773029755.429681074,1,0,0.01
1773029756.450956215,0,0,0.96
1773029756.450956215,1,0,0.01
1773029757.473117041,0,0,0.96
1773029757.473117041,1,0,0.01
1773029758.494144069,0,0,0.96
1773029758.494144069,1,0,0.01
1773029759.515990963,0,0,0.96
1773029759.515990963,1,0,0.01
1773029760.536853146,0,0,0.96
1773029760.536853146,1,0,0.01
1773029761.557530553,0,0,0.96
1773029761.557530553,1,0,0.01
1773029762.578083669,0,0,0.96
1773029762.578083669,1,0,0.01
1773029763.599611777,0,0,0.96
1773029763.599611777,1,0,0.01
1773029764.621497892,0,0,0.96
1773029764.621497892,1,0,0.01
1773029765.643151809,0,0,0.96
1773029765.643151809,1,0,0.01
1773029766.664407227,0,0,0.96
1773029766.664407227,1,0,0.01
1773029767.686052694,0,0,0.96
1773029767.686052694,1,0,0.01
1773029768.707419756,0,0,0.96
1773029768.707419756,1,0,0.01
1773029769.727817693,0,0,0.96
1773029769.727817693,1,0,0.01
1773029770.749128911,0,0,0.96
1773029770.749128911,1,0,0.01
1773029771.770593952,0,0,0.96
1773029771.770593952,1,0,0.01
1773029772.790429822,0,0,0.96
1773029772.790429822,1,0,0.01
1773029773.810523397,0,0,0.96
1773029773.810523397,1,0,0.01
1773029774.830370605,0,0,0.96
1773029774.830370605,1,0,0.01
1773029775.849626644,0,0,0.96
1773029775.849626644,1,0,0.01
1773029776.870093650,0,0,0.96
1773029776.870093650,1,0,0.01
1773029777.890955728,0,0,0.96
1773029777.890955728,1,0,0.01
1773029778.912876494,0,0,0.96
1773029778.912876494,1,0,0.01
1773029779.935099213,0,0,0.96
1773029779.935099213,1,0,0.01
1773029780.957037372,0,0,0.96
1773029780.957037372,1,0,0.01
1773029781.979178707,0,0,0.96
1773029781.979178707,1,0,0.01
1773029782.999032424,0,0,0.96
1773029782.999032424,1,0,0.01
1773029784.018959325,0,0,0.96
1773029784.018959325,1,0,0.01
1773029785.040817879,0,0,0.96
1773029785.040817879,1,0,0.01
1773029786.061659308,0,0,0.96
1773029786.061659308,1,0,0.01
1773029787.083400107,0,0,0.96
1773029787.083400107,1,0,0.01
1773029788.104498676,0,0,0.96
1773029788.104498676,1,0,0.01
1773029789.126100471,0,0,0.96
1773029789.126100471,1,0,0.01
1773029790.148148562,0,0,0.96
1773029790.148148562,1,0,0.01
1773029791.170022739,0,0,0.96
1773029791.170022739,1,0,0.01
1773029792.191468821,0,0,0.96
1773029792.191468821,1,0,0.01
1773029793.212862727,0,0,0.96
1773029793.212862727,1,0,0.01
1773029794.234496274,0,0,0.96
