timestamp,idx,gpu_util_pct,mem_used_pct
1775308747.375879745,0,0,0.00
1775308747.375879745,1,0,0.00
1775308748.399068668,0,0,0.00
1775308748.399068668,1,0,0.00
1775308749.419066867,0,0,0.00
1775308749.419066867,1,0,0.00
1775308750.440135447,0,0,0.00
1775308750.440135447,1,0,0.00
1775308751.462383412,0,0,0.00
1775308751.462383412,1,0,0.00
1775308752.484981364,0,0,0.00
1775308752.484981364,1,0,0.00
1775308753.506601032,0,0,0.00
1775308753.506601032,1,0,0.00
1775308754.528392958,0,0,0.00
1775308754.528392958,1,0,0.00
1775308755.548843424,0,0,0.00
1775308755.548843424,1,0,0.00
1775308756.570138780,0,0,0.00
1775308756.570138780,1,0,0.00
1775308757.591562489,0,0,0.00
1775308757.591562489,1,0,0.00
1775308758.611816277,0,0,0.00
1775308758.611816277,1,0,0.00
1775308759.634027372,0,0,0.00
1775308759.634027372,1,0,0.00
1775308760.655594693,0,0,0.00
1775308760.655594693,1,0,0.00
1775308761.676320694,0,0,0.00
1775308761.676320694,1,0,0.00
1775308762.698090029,0,0,0.00
1775308762.698090029,1,0,0.00
1775308763.719525049,0,0,0.00
1775308763.719525049,1,0,0.00
1775308764.740968337,0,0,0.00
1775308764.740968337,1,0,0.00
1775308765.762379919,0,0,0.96
1775308765.762379919,1,0,0.01
1775308766.785396169,0,0,0.96
1775308766.785396169,1,0,0.01
1775308767.808960924,0,0,0.96
1775308767.808960924,1,0,0.01
1775308768.831120134,0,0,0.96
1775308768.831120134,1,0,0.01
1775308769.854023458,0,0,0.96
1775308769.854023458,1,0,0.01
1775308770.876001264,0,0,0.96
1775308770.876001264,1,0,0.01
1775308771.899261188,0,0,0.96
1775308771.899261188,1,0,0.01
1775308772.919496738,0,0,0.96
1775308772.919496738,1,0,0.01
1775308773.941471321,0,0,0.96
1775308773.941471321,1,0,0.01
1775308774.963419406,0,0,0.96
1775308774.963419406,1,0,0.01
1775308775.984802873,0,0,0.96
1775308775.984802873,1,0,0.01
1775308777.005680016,0,0,0.96
1775308777.005680016,1,0,0.01
1775308778.026010519,0,0,0.96
1775308778.026010519,1,0,0.01
1775308779.047186143,0,0,0.96
1775308779.047186143,1,0,0.01
1775308780.067137336,0,0,0.96
1775308780.067137336,1,0,0.01
1775308781.088329022,0,0,0.96
1775308781.088329022,1,0,0.01
1775308782.108302908,0,0,0.96
1775308782.108302908,1,0,0.01
1775308783.129400429,0,0,0.96
1775308783.129400429,1,0,0.01
1775308784.151025401,0,0,0.96
1775308784.151025401,1,0,0.01
1775308785.171502923,0,0,0.96
1775308785.171502923,1,0,0.01
1775308786.192714710,0,0,0.96
1775308786.192714710,1,0,0.01
1775308787.214708591,0,0,0.96
1775308787.214708591,1,0,0.01
1775308788.236104525,0,0,0.96
1775308788.236104525,1,0,0.01
1775308789.257096879,0,0,0.96
1775308789.257096879,1,0,0.01
1775308790.278203773,0,0,0.96
1775308790.278203773,1,0,0.01
1775308791.298080748,0,0,0.96
1775308791.298080748,1,0,0.01
1775308792.317813476,0,0,0.96
1775308792.317813476,1,0,0.01
1775308793.339461460,0,0,0.96
1775308793.339461460,1,0,0.01
1775308794.361147645,0,0,0.96
1775308794.361147645,1,0,0.01
1775308795.382323749,0,0,0.96
1775308795.382323749,1,0,0.01
1775308796.403565121,0,0,0.96
1775308796.403565121,1,0,0.01
1775308797.425268626,0,0,0.96
1775308797.425268626,1,0,0.01
1775308798.447208394,0,0,0.96
1775308798.447208394,1,0,0.01
1775308799.468202284,0,0,0.96
1775308799.468202284,1,0,0.01
1775308800.490260070,0,0,0.96
1775308800.490260070,1,0,0.01
1775308801.512126734,0,0,0.96
1775308801.512126734,1,0,0.01
1775308802.533270342,0,0,0.96
1775308802.533270342,1,0,0.01
1775308803.554404692,0,0,0.96
1775308803.554404692,1,0,0.01
1775308804.575836563,0,0,0.96
1775308804.575836563,1,0,0.01
1775308805.597211223,0,0,0.96
1775308805.597211223,1,0,0.01
1775308806.618685573,0,0,0.96
1775308806.618685573,1,0,0.01
1775308807.640794433,0,0,0.96
1775308807.640794433,1,0,0.01
1775308808.662139133,0,0,0.96
1775308808.662139133,1,0,0.01
1775308809.683433637,0,0,0.96
1775308809.683433637,1,0,0.01
1775308810.704763900,0,0,0.96
1775308810.704763900,1,0,0.01
1775308811.726140017,0,0,0.96
1775308811.726140017,1,0,0.01
1775308812.746114602,0,0,0.96
1775308812.746114602,1,0,0.01
1775308813.767882545,0,0,0.96
1775308813.767882545,1,0,0.01
1775308814.789088300,0,0,0.96
