timestamp,idx,gpu_util_pct,mem_used_pct
1779377626.000275852,0,0,0.00
1779377626.000275852,1,0,0.00
1779377627.023999388,0,0,0.00
1779377627.023999388,1,0,0.00
1779377628.045143855,0,0,0.00
1779377628.045143855,1,0,0.00
1779377629.066507011,0,0,0.00
1779377629.066507011,1,0,0.00
1779377630.088829768,0,0,0.00
1779377630.088829768,1,0,0.00
1779377631.109803435,0,0,0.00
1779377631.109803435,1,0,0.00
1779377632.131695718,0,0,0.00
1779377632.131695718,1,0,0.00
1779377633.152366249,0,0,0.00
1779377633.152366249,1,0,0.00
1779377634.172802568,0,2,0.96
1779377634.172802568,1,0,0.01
1779377635.194075947,0,0,0.96
1779377635.194075947,1,0,0.01
1779377636.215238297,0,0,0.96
1779377636.215238297,1,0,0.01
1779377637.235973704,0,0,0.96
1779377637.235973704,1,0,0.01
1779377638.255898906,0,0,0.96
1779377638.255898906,1,0,0.01
1779377639.277240410,0,0,0.96
1779377639.277240410,1,0,0.01
1779377640.296885618,0,0,0.96
1779377640.296885618,1,0,0.01
1779377641.318333590,0,0,0.96
1779377641.318333590,1,0,0.01
1779377642.338853412,0,0,0.96
1779377642.338853412,1,0,0.01
1779377643.359196337,0,0,0.96
1779377643.359196337,1,0,0.01
1779377644.380438536,0,0,0.96
1779377644.380438536,1,0,0.01
1779377645.401639658,0,0,0.96
1779377645.401639658,1,0,0.01
1779377646.422801372,0,0,0.96
1779377646.422801372,1,0,0.01
1779377647.442944949,0,0,0.96
1779377647.442944949,1,0,0.01
1779377648.464529541,0,0,0.96
1779377648.464529541,1,0,0.01
1779377649.485503775,0,0,0.96
1779377649.485503775,1,0,0.01
1779377650.506936273,0,0,0.96
1779377650.506936273,1,0,0.01
1779377651.528460545,0,0,0.96
1779377651.528460545,1,0,0.01
1779377652.549663693,0,0,0.96
1779377652.549663693,1,0,0.01
1779377653.571781576,0,0,0.96
1779377653.571781576,1,0,0.01
1779377654.592792333,0,0,0.96
1779377654.592792333,1,0,0.01
1779377655.613985035,0,0,0.96
1779377655.613985035,1,0,0.01
1779377656.635299244,0,0,0.96
1779377656.635299244,1,0,0.01
1779377657.656298416,0,0,0.96
1779377657.656298416,1,0,0.01
1779377658.678520188,0,0,0.96
1779377658.678520188,1,0,0.01
1779377659.699485391,0,0,0.96
1779377659.699485391,1,0,0.01
1779377660.720968302,0,0,0.96
1779377660.720968302,1,0,0.01
1779377661.741652263,0,0,0.96
1779377661.741652263,1,0,0.01
1779377662.761484566,0,0,0.96
1779377662.761484566,1,0,0.01
1779377663.783018411,0,0,0.96
1779377663.783018411,1,0,0.01
1779377664.805046275,0,0,0.96
1779377664.805046275,1,0,0.01
1779377665.826724851,0,0,0.96
1779377665.826724851,1,0,0.01
1779377666.847848238,0,0,1.17
1779377666.847848238,1,0,0.01
1779377667.869551800,0,0,1.25
1779377667.869551800,1,0,0.01
1779377668.891374165,0,42,1.25
1779377668.891374165,1,0,0.01
1779377669.913077115,0,42,1.25
1779377669.913077115,1,0,0.01
1779377670.934696318,0,30,1.25
1779377670.934696318,1,0,0.01
1779377671.954677619,0,0,1.25
1779377671.954677619,1,0,0.01
1779377672.975043359,0,0,1.25
1779377672.975043359,1,0,0.01
1779377673.997146180,0,0,1.25
1779377673.997146180,1,0,0.01
1779377675.018818808,0,0,1.25
1779377675.018818808,1,0,0.01
1779377676.040813739,0,0,1.25
1779377676.040813739,1,0,0.01
1779377677.061962287,0,0,1.25
1779377677.061962287,1,0,0.01
1779377678.082760694,0,0,1.25
1779377678.082760694,1,0,0.01
1779377679.104032690,0,0,1.25
1779377679.104032690,1,0,0.01
1779377680.123805645,0,0,1.25
1779377680.123805645,1,0,0.01
1779377681.145253071,0,0,1.25
1779377681.145253071,1,0,0.01
1779377682.166439796,0,0,1.25
1779377682.166439796,1,0,0.01
1779377683.188170102,0,0,1.25
1779377683.188170102,1,0,0.01
1779377684.207386157,0,0,1.25
1779377684.207386157,1,0,0.01
1779377685.227113217,0,0,1.25
1779377685.227113217,1,0,0.01
1779377686.247927834,0,0,1.25
1779377686.247927834,1,0,0.01
1779377687.269105096,0,0,1.25
1779377687.269105096,1,0,0.01
1779377688.289985131,0,0,1.25
1779377688.289985131,1,0,0.01
1779377689.309773178,0,0,1.25
1779377689.309773178,1,0,0.01
1779377690.329545181,0,0,1.25
1779377690.329545181,1,0,0.01
1779377691.351537959,0,0,1.25
1779377691.351537959,1,0,0.01
1779377692.372747194,0,0,1.25
1779377692.372747194,1,0,0.01
1779377693.393603082,0,0,1.25
1779377693.393603082,1,0,0.01
1779377694.414919130,0,0,1.25
1779377694.414919130,1,0,0.01
1779377695.435872512,0,0,1.25
1779377695.435872512,1,0,0.01
1779377696.457077908,0,0,1.25
1779377696.457077908,1,0,0.01
1779377697.476766472,0,44,1.25
1779377697.476766472,1,0,0.01
1779377698.496308532,0,44,1.25
1779377698.496308532,1,0,0.01
1779377699.518318543,0,44,1.25
1779377699.518318543,1,0,0.01
1779377700.539747050,0,0,1.25
1779377700.539747050,1,0,0.01
1779377701.560929098,0,0,1.25
1779377701.560929098,1,0,0.01
1779377702.580611905,0,0,1.25
1779377702.580611905,1,0,0.01
1779377703.601702058,0,0,1.25
1779377703.601702058,1,0,0.01
1779377704.621807409,0,0,1.25
1779377704.621807409,1,0,0.01
1779377705.641754476,0,0,1.25
1779377705.641754476,1,0,0.01
1779377706.662430728,0,0,1.25
1779377706.662430728,1,0,0.01
1779377707.684227439,0,0,1.25
1779377707.684227439,1,0,0.01
1779377708.706199338,0,0,1.25
1779377708.706199338,1,0,0.01
1779377709.726290661,0,0,1.25
1779377709.726290661,1,0,0.01
1779377710.746589539,0,0,1.25
1779377710.746589539,1,0,0.01
1779377711.767097395,0,0,1.25
1779377711.767097395,1,0,0.01
1779377712.788016354,0,0,1.25
1779377712.788016354,1,0,0.01
1779377713.808337038,0,0,1.25
1779377713.808337038,1,0,0.01
1779377714.828670263,0,0,1.25
1779377714.828670263,1,0,0.01
1779377715.850061258,0,0,1.25
1779377715.850061258,1,0,0.01
1779377716.871778681,0,0,1.25
1779377716.871778681,1,0,0.01
1779377717.891808609,0,0,1.25
1779377717.891808609,1,0,0.01
1779377718.913004078,0,0,1.25
1779377718.913004078,1,0,0.01
